date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,vol
2018-01-22,351.56,357.83,349.2,349.4,6157941,351.56,357.83,349.2,349.4,6157941,0.0,1.0,0
2018-01-23,352.79,360.5,351.0,360.0,5428872,352.79,360.5,351.0,360.0,5428872,0.0,1.0,0
2018-01-24,345.89,354.75,343.52,354.58,5251654,345.89,354.75,343.52,354.58,5251654,0.0,1.0,0
2018-01-25,337.64,349.2,336.4,348.27,6640964,337.64,349.2,336.4,348.27,6640964,0.0,1.0,1
2018-01-26,342.85,344.0,335.71,341.5,4515013,342.85,344.0,335.71,341.5,4515013,0.0,1.0,0
2018-01-29,349.53,350.85,338.28,339.85,4722025,349.53,350.85,338.28,339.85,4722025,0.0,1.0,0
2018-01-30,345.82,348.27,342.17,345.14,4696465,345.82,348.27,342.17,345.14,4696465,0.0,1.0,0
2018-01-31,354.31,356.19,345.19,347.51,6076998,354.31,356.19,345.19,347.51,6076998,0.0,1.0,0
2018-02-01,349.25,359.66,348.63,351.0,4163194,349.25,359.66,348.63,351.0,4163194,0.0,1.0,0
2018-02-02,343.75,351.95,340.51,348.44,3674909,343.75,351.95,340.51,348.44,3674909,0.0,1.0,0
2018-02-05,333.13,344.47,333.0,337.97,4053777,333.13,344.47,333.0,337.97,4053777,0.0,1.0,0
2018-02-06,333.97,336.22,323.5,325.21,4937928,333.97,336.22,323.5,325.21,4937928,0.0,1.0,0
2018-02-07,345.0,346.0,335.66,338.99,5846823,345.0,346.0,335.66,338.99,5846823,0.0,1.0,0
2018-02-08,315.23,348.62,314.6,343.31,9996464,315.23,348.62,314.6,343.31,9996464,0.0,1.0,1
2018-02-09,310.42,320.9845,294.76,319.93,12795099,310.42,320.9845,294.76,319.93,12795099,0.0,1.0,0
2018-02-12,315.73,318.08,306.25,316.13,6166161,315.73,318.08,306.25,316.13,6166161,0.0,1.0,0
2018-02-13,323.66,324.19,312.5105,315.02,4506915,323.66,324.19,312.5105,315.02,4506915,0.0,1.0,0
2018-02-14,322.31,326.17,318.52,320.84,3930911,322.31,326.17,318.52,320.84,3930911,0.0,1.0,0
2018-02-15,334.065,334.12,322.4,324.5,5892048,334.065,334.12,322.4,324.5,5892048,0.0,1.0,0
2018-02-16,335.49,343.12,331.64,332.5,5585810,335.49,343.12,331.64,332.5,5585810,0.0,1.0,0
2018-02-20,334.77,340.84,331.5,334.47,3996951,334.77,340.84,331.5,334.47,3996951,0.0,1.0,0
2018-02-21,333.3,339.6929,333.17,336.03,3181755,333.3,339.6929,333.17,336.03,3181755,0.0,1.0,0
2018-02-22,346.17,347.44,334.7501,335.53,6940349,346.17,347.44,334.7501,335.53,6940349,0.0,1.0,1
2018-02-23,352.05,354.99,347.1,347.83,5790795,352.05,354.99,347.1,347.83,5790795,0.0,1.0,0
2018-02-26,357.42,359.0,352.355,353.5,4312871,357.42,359.0,352.355,353.5,4312871,0.0,1.0,0
2018-02-27,350.99,359.99,350.01,356.25,4761537,350.99,359.99,350.01,356.25,4761537,0.0,1.0,0
2018-02-28,343.06,355.24,342.22,352.57,6042895,343.06,355.24,342.22,352.57,6042895,0.0,1.0,0
2018-03-01,330.93,348.67,330.07,345.01,6885601,330.93,348.67,330.07,345.01,6885601,0.0,1.0,1
2018-03-02,335.12,335.22,322.97,326.98,5092829,335.12,335.22,322.97,326.98,5092829,0.0,1.0,0
2018-03-05,333.35,337.75,329.2929,332.39,3823769,333.35,337.75,329.2929,332.39,3823769,0.0,1.0,0
2018-03-06,328.2,336.37,327.03,333.75,4285744,328.2,336.37,327.03,333.75,4285744,0.0,1.0,0
2018-03-07,332.3,332.5,321.74,325.44,5007297,332.3,332.5,321.74,325.44,5007297,0.0,1.0,0
2018-03-08,329.1,333.3,326.274,332.86,3476944,329.1,333.3,326.274,332.86,3476944,0.0,1.0,0
2018-03-09,327.17,328.49,322.37,324.1,5479716,327.17,328.49,322.37,324.1,5479716,0.0,1.0,0
2018-03-12,345.51,347.21,326.5,328.61,8212156,345.51,347.21,326.5,328.61,8212156,0.0,1.0,1
2018-03-13,341.84,345.12,336.2635,344.92,5932110,341.84,345.12,336.2635,344.92,5932110,0.0,1.0,0
2018-03-14,326.63,339.81,323.93,336.76,7932511,326.63,339.81,323.93,336.76,7932511,0.0,1.0,1
2018-03-15,325.6,332.85,321.1,329.38,6366922,325.6,332.85,321.1,329.38,6366922,0.0,1.0,0
2018-03-16,321.35,327.4,319.07,325.96,6058612,321.35,327.4,319.07,325.96,6058612,0.0,1.0,0
2018-03-19,313.56,320.75,309.67,316.5,7440766,313.56,320.75,309.67,316.5,7440766,0.0,1.0,0
2018-03-20,310.55,316.25,308.76,314.87,4726182,310.55,316.25,308.76,314.87,4726182,0.0,1.0,0
2018-03-21,316.53,322.44,310.19,310.25,5927881,316.53,322.44,310.19,310.25,5927881,0.0,1.0,0
2018-03-22,309.1,318.82,308.18,313.89,4914307,309.1,318.82,308.18,313.89,4914307,0.0,1.0,0
2018-03-23,301.54,311.61,300.45,311.25,6600538,301.54,311.61,300.45,311.25,6600538,0.0,1.0,1
2018-03-26,304.18,307.59,291.36,307.34,8324639,304.18,307.59,291.36,307.34,8324639,0.0,1.0,0
2018-03-27,279.18,304.27,277.18,304.0,13696168,279.18,304.27,277.18,304.0,13696168,0.0,1.0,1
2018-03-28,257.78,268.68,252.1,264.58,21001437,257.78,268.68,252.1,264.58,21001437,0.0,1.0,0
2018-03-29,266.13,270.9599,248.21,256.49,15170749,266.13,270.9599,248.21,256.49,15170749,0.0,1.0,1
2018-04-02,252.48,260.3318,244.5901,256.26,16113968,252.48,260.3318,244.5901,256.26,16113968,0.0,1.0,0
2018-04-03,267.53,273.35,254.49,269.82,18844384,267.53,273.35,254.49,269.82,18844384,0.0,1.0,0
